sls_ord_num,product_key,customer_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO49690,157,13010,24008,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49692,157,6962,17960,2012-09-13,2012-09-20,2012-09-25,2182,1,2182
SO55970,138,612,11610,2013-04-10,2013-04-17,2013-04-22,2295,1,2295
SO55970,107,612,11610,2013-04-10,2013-04-17,2013-04-22,22,1,22
SO55972,113,2641,13639,2013-04-10,2013-04-17,2013-04-22,25,1,25
SO55975,116,9604,20602,2013-04-10,2013-04-17,2013-04-22,21,1,21
SO55978,156,5392,16390,2013-04-10,2013-04-17,2013-04-22,2443,1,2443
SO56020,193,13912,24910,2013-04-11,2013-04-18,2013-04-23,54,1,54
SO56055,132,4888,15886,2013-04-11,2013-04-18,2013-04-23,565,1,565
SO59489,107,3777,14775,2013-06-05,2013-06-12,2013-06-17,22,1,22
SO59492,116,8625,19623,2013-06-05,2013-06-12,2013-06-17,21,1,21
SO59502,154,10029,21027,2013-06-05,2013-06-12,2013-06-17,1701,1,1701
SO59593,112,8225,19223,2013-06-06,2013-06-13,2013-06-18,2,1,2
SO59614,107,4881,15879,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59616,107,2173,13171,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59619,107,2339,13337,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59620,112,1103,12101,2013-06-06,2013-06-13,2013-06-18,2,1,2
SO49752,138,244,11242,2012-09-19,2012-09-26,2012-10-01,2049,1,2049
SO49780,156,6960,17958,2012-09-24,2012-10-01,2012-10-06,2182,1,2182
SO49801,157,4922,15920,2012-09-26,2012-10-03,2012-10-08,2182,1,2182
SO49811,157,6894,17892,2012-09-27,2012-10-04,2012-10-09,2182,1,2182
SO49896,157,5390,16388,2012-09-28,2012-10-05,2012-10-10,2182,1,2182
SO49955,138,4154,15152,2012-10-04,2012-10-11,2012-10-16,2049,1,2049
SO50171,157,5290,16288,2012-10-26,2012-11-02,2012-11-07,2182,1,2182
SO50184,138,342,11340,2012-10-27,2012-11-03,2012-11-08,2049,1,2049
SO50187,138,4152,15150,2012-10-27,2012-11-03,2012-11-08,2049,1,2049
SO50397,138,4590,15588,2012-11-02,2012-11-09,2012-11-14,2049,1,2049
SO50398,138,4647,15645,2012-11-02,2012-11-09,2012-11-14,2049,1,2049
SO50484,157,7030,18028,2012-11-11,2012-11-18,2012-11-23,2182,1,2182
SO50505,138,412,11410,2012-11-13,2012-11-20,2012-11-25,2049,1,2049
SO62214,107,8723,19721,2013-07-15,2013-07-22,2013-07-27,22,1,22
SO62214,112,8723,19721,2013-07-15,2013-07-22,2013-07-27,2,1,2
SO62222,112,33,11031,2013-07-15,2013-07-22,2013-07-27,2,1,2
SO62252,112,12201,23199,2013-07-16,2013-07-23,2013-07-28,2,1,2
SO62279,180,14977,25975,2013-07-16,2013-07-23,2013-07-28,2384,1,2384
SO62287,112,4813,15811,2013-07-17,2013-07-24,2013-07-29,2,1,2
SO62380,107,1439,12437,2013-07-18,2013-07-25,2013-07-30,22,1,22
SO62381,107,3586,14584,2013-07-18,2013-07-25,2013-07-30,22,1,22
SO62384,107,2648,13646,2013-07-18,2013-07-25,2013-07-30,22,1,22
SO67585,138,3152,14150,2013-10-02,2013-10-09,2013-10-14,2295,1,2295
SO67596,112,11867,22865,2013-10-02,2013-10-09,2013-10-14,2,1,2
SO67606,107,4281,15279,2013-10-02,2013-10-09,2013-10-14,22,1,22
SO67611,116,1305,12303,2013-10-02,2013-10-09,2013-10-14,21,1,21
SO67612,116,11533,22531,2013-10-02,2013-10-09,2013-10-14,21,1,21
SO67614,107,5651,16649,2013-10-02,2013-10-09,2013-10-14,22,1,22
SO67646,107,7732,18730,2013-10-03,2013-10-10,2013-10-15,22,1,22
SO67740,112,5147,16145,2013-10-04,2013-10-11,2013-10-16,2,1,2
SO56139,112,16220,27218,2013-04-13,2013-04-20,2013-04-25,2,1,2
SO56169,112,746,11744,2013-04-13,2013-04-20,2013-04-25,2,1,2
SO59272,109,1239,12237,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO59274,139,2784,13782,2013-06-02,2013-06-09,2013-06-14,2295,1,2295
SO59303,196,8155,19153,2013-06-02,2013-06-09,2013-06-14,70,1,70
SO59315,120,7630,18628,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59315,189,7630,18628,2013-06-02,2013-06-09,2013-06-14,50,1,50
SO59320,129,8698,19696,2013-06-02,2013-06-09,2013-06-14,565,1,565
SO59320,120,8698,19696,2013-06-02,2013-06-09,2013-06-14,5,1,5
SO59335,109,14405,25403,2013-06-02,2013-06-09,2013-06-14,35,1,35
SO48957,46,9838,20836,2012-07-20,2012-07-27,2012-08-01,783,1,783
SO49276,159,6851,17849,2012-08-10,2012-08-17,2012-08-22,2182,1,2182
SO49311,47,15745,26743,2012-08-13,2012-08-20,2012-08-25,783,1,783
SO49314,139,3216,14214,2012-08-14,2012-08-21,2012-08-26,2049,1,2049
SO49316,159,12435,23433,2012-08-14,2012-08-21,2012-08-26,2182,1,2182
SO49323,139,1614,12612,2012-08-15,2012-08-22,2012-08-27,2049,1,2049
SO49346,139,3220,14218,2012-08-17,2012-08-24,2012-08-29,2049,1,2049
SO49370,159,12576,23574,2012-08-19,2012-08-26,2012-08-31,2182,1,2182
SO59344,196,11576,22574,2013-06-03,2013-06-10,2013-06-15,70,1,70
SO59379,139,2909,13907,2013-06-03,2013-06-10,2013-06-15,2295,1,2295
SO59379,104,2909,13907,2013-06-03,2013-06-10,2013-06-15,120,1,120
SO59383,105,778,11776,2013-06-03,2013-06-10,2013-06-15,159,1,159
SO59444,115,869,11867,2013-06-04,2013-06-11,2013-06-16,35,1,35
SO59444,120,869,11867,2013-06-04,2013-06-11,2013-06-16,5,1,5
SO59444,110,869,11867,2013-06-04,2013-06-11,2013-06-16,35,1,35
SO59445,109,2309,13307,2013-06-04,2013-06-11,2013-06-16,35,1,35
SO55915,139,1671,12669,2013-04-08,2013-04-15,2013-04-20,2295,1,2295
SO55915,111,1671,12669,2013-04-08,2013-04-15,2013-04-20,55,1,55
SO55917,141,1339,12337,2013-04-08,2013-04-15,2013-04-20,2320,1,2320
SO55972,120,2641,13639,2013-04-10,2013-04-17,2013-04-22,5,1,5
SO55972,110,2641,13639,2013-04-10,2013-04-17,2013-04-22,35,1,35
SO55975,111,9604,20602,2013-04-10,2013-04-17,2013-04-22,55,1,55
SO55982,110,178,11176,2013-04-10,2013-04-17,2013-04-22,35,1,35
SO56036,120,810,11808,2013-04-11,2013-04-18,2013-04-23,5,1,5
SO56036,110,810,11808,2013-04-11,2013-04-18,2013-04-23,35,1,35
SO59489,139,3777,14775,2013-06-05,2013-06-12,2013-06-17,2295,1,2295
SO59489,115,3777,14775,2013-06-05,2013-06-12,2013-06-17,35,1,35
SO59489,120,3777,14775,2013-06-05,2013-06-12,2013-06-17,5,1,5
SO59492,110,8625,19623,2013-06-05,2013-06-12,2013-06-17,35,1,35
SO59535,109,6228,17226,2013-06-05,2013-06-12,2013-06-17,35,1,35
SO59536,115,167,11165,2013-06-05,2013-06-12,2013-06-17,35,1,35
SO59542,105,3420,14418,2013-06-05,2013-06-12,2013-06-17,159,1,159
SO59549,168,3943,14941,2013-06-05,2013-06-12,2013-06-17,742,1,742
SO59557,144,11408,22406,2013-06-05,2013-06-12,2013-06-17,540,1,540
SO59557,110,11408,22406,2013-06-05,2013-06-12,2013-06-17,35,1,35
SO59573,146,11440,22438,2013-06-05,2013-06-12,2013-06-17,540,1,540
SO59609,111,11631,22629,2013-06-06,2013-06-13,2013-06-18,55,1,55
SO59612,115,937,11935,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59614,110,4881,15879,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO49585,139,1646,12644,2012-09-01,2012-09-08,2012-09-13,2049,1,2049
SO49646,159,4690,15688,2012-09-08,2012-09-15,2012-09-20,2182,1,2182
SO49698,141,10338,21336,2012-09-13,2012-09-20,2012-09-25,2071,1,2071
SO49734,139,16088,27086,2012-09-16,2012-09-23,2012-09-28,2049,1,2049
SO49915,141,4145,15143,2012-09-29,2012-10-06,2012-10-11,2071,1,2071
SO49924,139,10597,21595,2012-10-01,2012-10-08,2012-10-13,2049,1,2049
SO49988,139,4122,15120,2012-10-07,2012-10-14,2012-10-19,2049,1,2049
SO49996,139,1737,12735,2012-10-08,2012-10-15,2012-10-20,2049,1,2049
SO56055,189,4888,15886,2013-04-11,2013-04-18,2013-04-23,50,1,50
SO56060,144,17213,28211,2013-04-11,2013-04-18,2013-04-23,540,1,540
SO56116,168,17849,28847,2013-04-12,2013-04-19,2013-04-24,742,1,742
SO56130,111,3688,14686,2013-04-13,2013-04-20,2013-04-25,55,1,55
SO56131,110,14014,25012,2013-04-13,2013-04-20,2013-04-25,35,1,35
SO56169,115,746,11744,2013-04-13,2013-04-20,2013-04-25,35,1,35
SO56173,111,8130,19128,2013-04-13,2013-04-20,2013-04-25,55,1,55
SO56187,168,2975,13973,2013-04-13,2013-04-20,2013-04-25,742,1,742
SO59616,189,2173,13171,2013-06-06,2013-06-13,2013-06-18,50,1,50
SO59619,105,2339,13337,2013-06-06,2013-06-13,2013-06-18,159,1,159
SO59620,120,1103,12101,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59620,115,1103,12101,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59621,115,4415,15413,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59621,120,4415,15413,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59621,110,4415,15413,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59629,109,3318,14316,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59638,110,13446,24444,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59639,111,14416,25414,2013-06-06,2013-06-13,2013-06-18,55,1,55
SO59645,146,244,11242,2013-06-06,2013-06-13,2013-06-18,540,1,540
SO59648,109,603,11601,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59655,105,3677,14675,2013-06-07,2013-06-14,2013-06-19,159,1,159
SO59680,109,2507,13505,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59699,144,11272,22270,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59699,111,11272,22270,2013-06-07,2013-06-14,2013-06-19,55,1,55
SO50021,139,1841,12839,2012-10-10,2012-10-17,2012-10-22,2049,1,2049
SO50040,141,4045,15043,2012-10-12,2012-10-19,2012-10-24,2071,1,2071
SO50076,159,13171,24169,2012-10-15,2012-10-22,2012-10-27,2182,1,2182
SO52208,112,10605,21603,2013-02-03,2013-02-10,2013-02-15,2,1,2
SO58784,156,16946,27944,2013-05-28,2013-06-04,2013-06-09,2443,1,2443
SO58851,112,270,11268,2013-05-29,2013-06-05,2013-06-10,2,1,2
SO58852,112,17089,28087,2013-05-29,2013-06-05,2013-06-10,2,1,2
SO58879,107,5843,16841,2013-05-29,2013-06-05,2013-06-10,22,1,22
SO52251,107,2374,13372,2013-02-04,2013-02-11,2013-02-16,22,1,22
SO52261,112,2760,13758,2013-02-04,2013-02-11,2013-02-16,2,1,2
SO52262,107,795,11793,2013-02-04,2013-02-11,2013-02-16,22,1,22
SO52274,181,13531,24529,2013-02-04,2013-02-11,2013-02-16,2384,1,2384
SO52287,112,6286,17284,2013-02-05,2013-02-12,2013-02-17,2,1,2
SO52289,107,11841,22839,2013-02-05,2013-02-12,2013-02-17,22,1,22
SO52289,112,11841,22839,2013-02-05,2013-02-12,2013-02-17,2,1,2
SO52306,193,7097,18095,2013-02-05,2013-02-12,2013-02-17,54,1,54
SO52321,138,191,11189,2013-02-05,2013-02-12,2013-02-17,2295,1,2295
SO52321,107,191,11189,2013-02-05,2013-02-12,2013-02-17,22,1,22
SO52337,116,15274,26272,2013-02-06,2013-02-13,2013-02-18,21,1,21
SO52348,112,18132,29130,2013-02-06,2013-02-13,2013-02-18,2,1,2
SO52360,107,1052,12050,2013-02-06,2013-02-13,2013-02-18,22,1,22
SO52363,116,11291,22289,2013-02-06,2013-02-13,2013-02-18,21,1,21
SO52377,112,713,11711,2013-02-07,2013-02-14,2013-02-19,2,1,2
SO52380,112,202,11200,2013-02-07,2013-02-14,2013-02-19,2,1,2
SO52381,112,1063,12061,2013-02-07,2013-02-14,2013-02-19,2,1,2
SO52385,193,5668,16666,2013-02-07,2013-02-14,2013-02-19,54,1,54
SO59102,113,3996,14994,2013-05-30,2013-06-06,2013-06-11,25,1,25
SO59111,107,7079,18077,2013-05-30,2013-06-06,2013-06-11,22,1,22
SO59114,113,11116,22114,2013-05-30,2013-06-06,2013-06-11,25,1,25
SO59138,181,5832,16830,2013-05-30,2013-06-06,2013-06-11,2384,1,2384
SO59217,107,13538,24536,2013-06-01,2013-06-08,2013-06-13,22,1,22
SO59271,193,459,11457,2013-06-01,2013-06-08,2013-06-13,54,1,54
SO48479,156,11941,22939,2012-06-06,2012-06-13,2012-06-18,2182,1,2182
SO48542,138,15678,26676,2012-06-11,2012-06-18,2012-06-23,2049,1,2049
SO48614,157,3978,14976,2012-06-18,2012-06-25,2012-06-30,2182,1,2182
SO48621,138,2131,13129,2012-06-18,2012-06-25,2012-06-30,2049,1,2049
SO48666,138,2092,13090,2012-06-22,2012-06-29,2012-07-04,2049,1,2049
SO48715,157,12109,23107,2012-06-27,2012-07-04,2012-07-09,2182,1,2182
SO48796,157,4096,15094,2012-06-30,2012-07-07,2012-07-12,2182,1,2182
SO48806,44,9887,20885,2012-07-01,2012-07-08,2012-07-13,783,1,783
SO48814,138,2649,13647,2012-07-01,2012-07-08,2012-07-13,2049,1,2049
SO48832,156,12420,23418,2012-07-04,2012-07-11,2012-07-16,2182,1,2182
SO48867,156,4453,15451,2012-07-09,2012-07-16,2012-07-21,2182,1,2182
SO55822,152,13720,24718,2013-04-07,2013-04-14,2013-04-19,1701,1,1701
SO55830,116,16682,27680,2013-04-07,2013-04-14,2013-04-19,21,1,21
SO55830,112,16682,27680,2013-04-07,2013-04-14,2013-04-19,2,1,2
SO55873,112,18118,29116,2013-04-08,2013-04-15,2013-04-20,2,1,2
SO55898,113,6854,17852,2013-04-08,2013-04-15,2013-04-20,25,1,25
SO55898,107,6854,17852,2013-04-08,2013-04-15,2013-04-20,22,1,22
SO55904,116,11380,22378,2013-04-08,2013-04-15,2013-04-20,21,1,21
SO55907,107,1456,12454,2013-04-08,2013-04-15,2013-04-20,22,1,22
SO55908,107,2099,13097,2013-04-08,2013-04-15,2013-04-20,22,1,22
SO59286,132,3946,14944,2013-06-02,2013-06-09,2013-06-14,565,1,565
SO59286,107,3946,14944,2013-06-02,2013-06-09,2013-06-14,22,1,22
SO59343,113,1038,12036,2013-06-03,2013-06-10,2013-06-15,25,1,25
SO59343,112,1038,12036,2013-06-03,2013-06-10,2013-06-15,2,1,2
SO59385,138,777,11775,2013-06-03,2013-06-10,2013-06-15,2295,1,2295
SO59387,154,8633,19631,2013-06-03,2013-06-10,2013-06-15,1701,1,1701
SO59399,112,16185,27183,2013-06-03,2013-06-10,2013-06-15,2,1,2
SO59443,112,3660,14658,2013-06-04,2013-06-11,2013-06-16,2,1,2
SO49006,138,2635,13633,2012-07-25,2012-08-01,2012-08-06,2049,1,2049
SO49033,157,2749,13747,2012-07-30,2012-08-06,2012-08-11,2182,1,2182
SO49035,157,12345,23343,2012-07-30,2012-08-06,2012-08-11,2182,1,2182
SO49171,157,2867,13865,2012-07-31,2012-08-07,2012-08-12,2182,1,2182
SO49225,157,6193,17191,2012-08-05,2012-08-12,2012-08-17,2182,1,2182
SO49354,156,2885,13883,2012-08-18,2012-08-25,2012-08-30,2182,1,2182
SO49378,138,16053,27051,2012-08-20,2012-08-27,2012-09-01,2049,1,2049
SO49416,44,9919,20917,2012-08-24,2012-08-31,2012-09-05,783,1,783
SO49432,156,6843,17841,2012-08-26,2012-09-02,2012-09-07,2182,1,2182
SO49440,138,3103,14101,2012-08-27,2012-09-03,2012-09-08,2049,1,2049
SO49685,156,6961,17959,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49702,157,4689,15687,2012-09-14,2012-09-21,2012-09-26,2182,1,2182
SO49738,44,15753,26751,2012-09-16,2012-09-23,2012-09-28,783,1,783
SO55957,138,134,11132,2013-04-09,2013-04-16,2013-04-21,2295,1,2295
SO55957,107,134,11132,2013-04-09,2013-04-16,2013-04-21,22,1,22
SO55960,157,8097,19095,2013-04-09,2013-04-16,2013-04-21,2443,1,2443
SO56052,152,9669,20667,2013-04-11,2013-04-18,2013-04-23,1701,1,1701
SO56095,112,18411,29409,2013-04-12,2013-04-19,2013-04-24,2,1,2
SO56097,112,13695,24693,2013-04-12,2013-04-19,2013-04-24,2,1,2
SO59463,116,16364,27362,2013-06-04,2013-06-11,2013-06-16,21,1,21
SO52489,118,5099,16097,2013-02-09,2013-02-16,2013-02-21,33,1,33
SO52520,151,10311,21309,2013-02-09,2013-02-16,2013-02-21,1120,1,1120
SO52689,118,13294,24292,2013-02-13,2013-02-20,2013-02-25,33,1,33
SO58667,118,17431,28429,2013-05-26,2013-06-02,2013-06-07,33,1,33
SO58900,179,13185,24183,2013-05-29,2013-06-05,2013-06-10,2384,1,2384
SO50535,159,13462,24460,2012-11-17,2012-11-24,2012-11-29,2182,1,2182
SO62350,110,2123,13121,2013-07-18,2013-07-25,2013-07-30,35,1,35
SO62357,120,8016,19014,2013-07-18,2013-07-25,2013-07-30,5,1,5
SO62390,146,7473,18471,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62423,120,5065,16063,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62424,120,4774,15772,2013-07-19,2013-07-26,2013-07-31,5,1,5
SO62463,110,12183,23181,2013-07-19,2013-07-26,2013-07-31,35,1,35
SO62479,109,5635,16633,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62495,109,9084,20082,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO50955,141,16470,27468,2012-12-16,2012-12-23,2012-12-28,2071,1,2071
SO50979,139,16461,27459,2012-12-18,2012-12-25,2012-12-30,2049,1,2049
SO51002,159,6978,17976,2012-12-20,2012-12-27,2013-01-01,2182,1,2182
SO51009,141,5031,16029,2012-12-20,2012-12-27,2013-01-01,2071,1,2071
SO51038,139,16561,27559,2012-12-24,2012-12-31,2013-01-05,2049,1,2049
SO67637,189,7503,18501,2013-10-02,2013-10-09,2013-10-14,50,1,50
SO67640,146,2557,13555,2013-10-02,2013-10-09,2013-10-14,540,1,540
SO67665,110,1966,12964,2013-10-03,2013-10-10,2013-10-15,35,1,35
SO67690,105,18276,29274,2013-10-03,2013-10-10,2013-10-15,159,1,159
SO67704,139,8039,19037,2013-10-04,2013-10-11,2013-10-16,2295,1,2295
SO67704,104,8039,19037,2013-10-04,2013-10-11,2013-10-16,120,1,120
SO67725,120,8909,19907,2013-10-04,2013-10-11,2013-10-16,5,1,5
SO67738,139,5869,16867,2013-10-04,2013-10-11,2013-10-16,2295,1,2295
SO67743,115,4136,15134,2013-10-04,2013-10-11,2013-10-16,35,1,35
SO67746,109,15568,26566,2013-10-04,2013-10-11,2013-10-16,35,1,35
SO67769,120,9988,20986,2013-10-05,2013-10-12,2013-10-17,5,1,5
SO64217,110,4331,15329,2013-08-14,2013-08-21,2013-08-26,35,1,35
SO64248,110,14500,25498,2013-08-15,2013-08-22,2013-08-27,35,1,35
SO64252,141,4931,15929,2013-08-15,2013-08-22,2013-08-27,2320,1,2320
SO64252,110,4931,15929,2013-08-15,2013-08-22,2013-08-27,35,1,35
SO64271,120,4472,15470,2013-08-15,2013-08-22,2013-08-27,5,1,5
SO64272,120,3938,14936,2013-08-15,2013-08-22,2013-08-27,5,1,5
SO64291,109,6669,17667,2013-08-15,2013-08-22,2013-08-27,35,1,35
SO64293,144,12962,23960,2013-08-15,2013-08-22,2013-08-27,540,1,540
SO64293,110,12962,23960,2013-08-15,2013-08-22,2013-08-27,35,1,35
SO64312,110,4704,15702,2013-08-16,2013-08-23,2013-08-28,35,1,35
SO64347,120,3293,14291,2013-08-16,2013-08-23,2013-08-28,5,1,5
SO64347,115,3293,14291,2013-08-16,2013-08-23,2013-08-28,35,1,35
SO64347,110,3293,14291,2013-08-16,2013-08-23,2013-08-28,35,1,35
SO64364,115,2968,13966,2013-08-16,2013-08-23,2013-08-28,35,1,35
SO64364,120,2968,13966,2013-08-16,2013-08-23,2013-08-28,5,1,5
SO64369,144,12058,23056,2013-08-16,2013-08-23,2013-08-28,540,1,540
SO64369,110,12058,23056,2013-08-16,2013-08-23,2013-08-28,35,1,35
SO51049,139,4804,15802,2012-12-24,2012-12-31,2013-01-05,2049,1,2049
SO51077,141,4731,15729,2012-12-27,2013-01-03,2013-01-08,2071,1,2071
SO51195,120,3068,14066,2012-12-29,2013-01-05,2013-01-10,5,1,5
SO51216,141,119,11117,2012-12-30,2013-01-06,2013-01-11,2320,1,2320
SO51217,120,451,11449,2012-12-30,2013-01-06,2013-01-11,5,1,5
SO51217,115,451,11449,2012-12-30,2013-01-06,2013-01-11,35,1,35
SO51226,159,11824,22822,2012-12-31,2013-01-07,2013-01-12,2443,1,2443
SO51234,110,17206,28204,2012-12-31,2013-01-07,2013-01-12,35,1,35
SO51256,139,19,11017,2013-01-01,2013-01-08,2013-01-13,2295,1,2295
SO51258,110,7546,18544,2013-01-01,2013-01-08,2013-01-13,35,1,35
SO51292,141,60,11058,2013-01-04,2013-01-11,2013-01-16,2320,1,2320
SO51292,111,60,11058,2013-01-04,2013-01-11,2013-01-16,55,1,55
SO51304,129,6646,17644,2013-01-05,2013-01-12,2013-01-17,565,1,565
SO51314,144,15668,26666,2013-01-05,2013-01-12,2013-01-17,540,1,540
SO51325,120,85,11083,2013-01-06,2013-01-13,2013-01-18,5,1,5
SO51325,115,85,11083,2013-01-06,2013-01-13,2013-01-18,35,1,35
SO67798,120,4565,15563,2013-10-05,2013-10-12,2013-10-17,5,1,5
SO67798,110,4565,15563,2013-10-05,2013-10-12,2013-10-17,35,1,35
SO67806,110,8182,19180,2013-10-05,2013-10-12,2013-10-17,35,1,35
SO67820,168,16765,27763,2013-10-05,2013-10-12,2013-10-17,742,1,742
SO67850,109,3704,14702,2013-10-06,2013-10-13,2013-10-18,35,1,35
SO67871,120,3695,14693,2013-10-06,2013-10-13,2013-10-18,5,1,5
SO67873,109,1864,12862,2013-10-06,2013-10-13,2013-10-18,35,1,35
SO67883,139,5910,16908,2013-10-06,2013-10-13,2013-10-18,2295,1,2295
SO67906,110,8573,19571,2013-10-07,2013-10-14,2013-10-19,35,1,35
SO67908,110,5540,16538,2013-10-07,2013-10-14,2013-10-19,35,1,35
SO67937,110,2600,13598,2013-10-07,2013-10-14,2013-10-19,35,1,35
SO67941,139,5097,16095,2013-10-07,2013-10-14,2013-10-19,2295,1,2295
SO67941,115,5097,16095,2013-10-07,2013-10-14,2013-10-19,35,1,35
SO52509,111,6603,17601,2013-02-09,2013-02-16,2013-02-21,55,1,55
SO52536,120,15125,26123,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52537,120,10254,21252,2013-02-10,2013-02-17,2013-02-22,5,1,5
SO52583,120,10256,21254,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52583,110,10256,21254,2013-02-11,2013-02-18,2013-02-23,35,1,35
SO52594,120,3470,14468,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52597,120,5565,16563,2013-02-11,2013-02-18,2013-02-23,5,1,5
SO52627,120,13932,24930,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52627,109,13932,24930,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO52635,110,1921,12919,2013-02-12,2013-02-19,2013-02-24,35,1,35
SO62501,120,10520,21518,2013-07-20,2013-07-27,2013-08-01,5,1,5
SO62501,110,10520,21518,2013-07-20,2013-07-27,2013-08-01,35,1,35
SO62533,115,10177,21175,2013-07-21,2013-07-28,2013-08-02,35,1,35
SO62536,124,8175,19173,2013-07-21,2013-07-28,2013-08-02,540,1,540
SO62537,131,3997,14995,2013-07-21,2013-07-28,2013-08-02,565,1,565
SO62540,110,5431,16429,2013-07-21,2013-07-28,2013-08-02,35,1,35
SO51596,174,14089,25087,2013-01-22,2013-01-29,2013-02-03,1215,1,1215
SO51658,182,3191,14189,2013-01-25,2013-02-01,2013-02-06,2384,1,2384
SO51670,192,13423,24421,2013-01-26,2013-02-02,2013-02-07,54,1,54
SO51884,184,5340,16338,2013-01-28,2013-02-04,2013-02-09,24,1,24
SO51993,197,16504,27502,2013-01-30,2013-02-06,2013-02-11,70,1,70
SO52044,192,6278,17276,2013-01-31,2013-02-07,2013-02-12,54,1,54
SO52207,192,58,11056,2013-02-03,2013-02-10,2013-02-15,54,1,54
SO58733,190,1762,12760,2013-05-27,2013-06-03,2013-06-08,50,1,50
SO58774,182,2255,13253,2013-05-27,2013-06-03,2013-06-08,2384,1,2384
SO58825,145,14289,25287,2013-05-28,2013-06-04,2013-06-09,540,1,540
SO58836,184,1655,12653,2013-05-28,2013-06-04,2013-06-09,24,1,24
SO59152,190,1053,12051,2013-05-31,2013-06-07,2013-06-12,50,1,50
SO59250,200,1028,12026,2013-06-01,2013-06-08,2013-06-13,64,1,64
SO59283,127,419,11417,2013-06-02,2013-06-09,2013-06-14,540,1,540
SO47954,53,15193,26191,2012-04-28,2012-05-05,2012-05-10,783,1,783
SO48177,149,6635,17633,2012-05-15,2012-05-22,2012-05-27,1000,1,1000
SO48248,50,9854,20852,2012-05-25,2012-06-01,2012-06-06,783,1,783
SO48587,53,15570,26568,2012-06-15,2012-06-22,2012-06-27,783,1,783
SO48877,50,15659,26657,2012-07-09,2012-07-16,2012-07-21,783,1,783
SO48912,50,9843,20841,2012-07-14,2012-07-21,2012-07-26,783,1,783
SO49249,149,6769,17767,2012-08-07,2012-08-14,2012-08-19,1000,1,1000
SO49550,50,8382,19380,2012-08-28,2012-09-04,2012-09-09,783,1,783
SO49750,50,15759,26757,2012-09-18,2012-09-25,2012-09-30,783,1,783
SO49797,50,4570,15568,2012-09-25,2012-10-02,2012-10-07,783,1,783
SO49942,149,3402,14400,2012-10-02,2012-10-09,2012-10-14,1000,1,1000
SO49947,149,8473,19471,2012-10-03,2012-10-10,2012-10-15,1000,1,1000
SO61934,197,6412,17410,2013-07-11,2013-07-18,2013-07-23,70,1,70
SO61934,190,6412,17410,2013-07-11,2013-07-18,2013-07-23,50,1,50
SO62057,184,11392,22390,2013-07-13,2013-07-20,2013-07-25,24,1,24
SO62082,145,11790,22788,2013-07-13,2013-07-20,2013-07-25,540,1,540
SO62109,197,8884,19882,2013-07-14,2013-07-21,2013-07-26,70,1,70
SO62141,149,13487,24485,2013-07-14,2013-07-21,2013-07-26,1120,1,1120
SO62141,192,13487,24485,2013-07-14,2013-07-21,2013-07-26,54,1,54
SO62215,182,3193,14191,2013-07-15,2013-07-22,2013-07-27,2384,1,2384
SO62236,197,15761,26759,2013-07-16,2013-07-23,2013-07-28,70,1,70
SO62276,190,1255,12253,2013-07-16,2013-07-23,2013-07-28,50,1,50
SO62293,190,6935,17933,2013-07-17,2013-07-24,2013-07-29,50,1,50
SO62385,190,15068,26066,2013-07-18,2013-07-25,2013-07-30,50,1,50
SO62463,145,12183,23181,2013-07-19,2013-07-26,2013-07-31,540,1,540
SO62501,190,10520,21518,2013-07-20,2013-07-27,2013-08-01,50,1,50
SO62516,192,9243,20241,2013-07-20,2013-07-27,2013-08-01,54,1,54
SO62519,149,6735,17733,2013-07-20,2013-07-27,2013-08-01,1120,1,1120
SO63876,145,12919,23917,2013-08-08,2013-08-15,2013-08-20,540,1,540
SO64086,197,7948,18946,2013-08-12,2013-08-19,2013-08-24,70,1,70
